year,country_name,country_code,GPCP,RainfallGrowth,LaggedRainfallGrowth,war_prio,InternalConflict,pop,lpopl1,Mountains,lmtnest,Oil,EthnicFrac,ReligiousFrac,Democracy,GDPGrowth,LaggedGDPGrowth,InitialGDP,polity2l_6,LaggedInternalConflict
1993,Mozambique,MOZ,908.6614990234375,0.31976616382598877,-0.27034875750541687,0,0,15005,9.711782455444336,2.4000003337860107,1.2237755060195923,0,0.654930055141449,0.6200000047683716,-6,0.06418044865131378,-0.04306856915354729,1.0779999494552612,0,1
1994,Mozambique,MOZ,729.41290283203125,-0.19726663827896118,0.31976616382598877,0,0,15420,9.616138458251953,2.4000003337860107,1.2237755060195923,0,0.654930055141449,0.6200000047683716,-6,0.045560307800769806,0.06418044865131378,1.0779999494552612,0,0
1995,Mozambique,MOZ,834.826171875,0.14451797306537628,-0.19726663827896118,0,0,15820,9.643420219421387,2.4000003337860107,1.2237755060195923,0,0.654930055141449,0.6200000047683716,6,0.01725693792104721,0.045560307800769806,1.0779999494552612,1,0
1996,Mozambique,MOZ,1022.0078125,0.2242163121700287,0.14451797306537628,0,0,16230,9.66903018951416,2.4000003337860107,1.2237755060195923,0,0.654930055141449,0.6200000047683716,6,0.04349102824926376,0.01725693792104721,1.0779999494552612,1,0
1997,Mozambique,MOZ,1109.7825927734375,0.08588464558124542,0.2242163121700287,0,0,16630,9.694616317749023,2.4000003337860107,1.2237755060195923,0,0.654930055141449,0.6200000047683716,6,0.08394725620746613,0.04349102824926376,1.0779999494552612,1,0
1998,Mozambique,MOZ,846.658203125,-0.2370954304933548,0.08588464558124542,0,0,16947,9.718963623046875,2.4000003337860107,1.2237755060195923,0,0.654930055141449,0.6200000047683716,6,0.09640393406152725,0.08394725620746613,1.0779999494552612,1,0
1999,Mozambique,MOZ,1129.2086181640625,0.3337242901325226,-0.2370954304933548,0,0,NA,9.737846374511719,2.4000003337860107,1.2237755060195923,0,0.654930055141449,0.6200000047683716,6,0.0520976223051548,0.09640393406152725,1.0779999494552612,1,0
1981,Zambia,ZMB,947.44110107421875,-0.05826837569475174,-0.1250654011964798,0,0,5844,8.638879776000977,0.20000000298023224,0.18232156336307526,0,0.8182163834571838,0.45499998331069946,-9,0.05458293855190277,0.022105293348431587,0.949999988079071,0,NA
1982,Zambia,ZMB,1033.2813720703125,0.09060222655534744,-0.05826837569475174,0,0,6056,8.673171043395996,0.20000000298023224,0.18232156336307526,0,0.8182163834571838,0.45499998331069946,-9,-0.08203129470348358,0.05458293855190277,0.949999988079071,0,0
1983,Zambia,ZMB,923.853515625,-0.1059032529592514,0.09060222655534744,0,0,6279,8.708805084228516,0.20000000298023224,0.18232156336307526,0,0.8182163834571838,0.45499998331069946,-9,-0.10638300329446793,-0.08203129470348358,0.949999988079071,0,0
1984,Zambia,ZMB,982.94189453125,0.06395860016345978,-0.1059032529592514,0,0,6512,8.744965553283691,0.20000000298023224,0.18232156336307526,0,0.8182163834571838,0.45499998331069946,-9,-0.015476133674383163,-0.10638300329446793,0.949999988079071,0,0
1985,Zambia,ZMB,1042.5601806640625,0.06065291166305542,0.06395860016345978,0,0,6753,8.781401634216309,0.20000000298023224,0.18232156336307526,0,0.8182163834571838,0.45499998331069946,-9,-0.02297459915280342,-0.015476133674383163,0.949999988079071,0,0
1986,Zambia,ZMB,1121.3203125,0.07554492354393005,0.06065291166305542,0,0,7001,8.817742347717285,0.20000000298023224,0.18232156336307526,0,0.8182163834571838,0.45499998331069946,-9,-0.027227740734815598,-0.02297459915280342,0.949999988079071,0,0
1987,Zambia,ZMB,832.68426513671875,-0.2574073076248169,0.07554492354393005,0,0,7256,8.853808403015137,0.20000000298023224,0.18232156336307526,0,0.8182163834571838,0.45499998331069946,-9,-0.033078908920288086,-0.027227740734815598,0.949999988079071,0,0
1988,Zambia,ZMB,995.88116455078125,0.19598893821239471,-0.2574073076248169,0,0,7517,8.889583587646484,0.20000000298023224,0.18232156336307526,0,0.8182163834571838,0.45499998331069946,-9,-0.003947317600250244,-0.033078908920288086,0.949999988079071,0,0
1989,Zambia,ZMB,1142.948974609375,0.14767606556415558,0.19598893821239471,0,0,7782,8.924921989440918,0.20000000298023224,0.18232156336307526,0,0.8182163834571838,0.45499998331069946,-9,-0.0013210655888542533,-0.003947317600250244,0.949999988079071,0,0
1990,Zambia,ZMB,939.07989501953125,-0.1783711165189743,0.14767606556415558,0,0,8050,8.959568977355957,0.20000000298023224,0.18232156336307526,0,0.8182163834571838,0.45499998331069946,-9,-0.08862430602312088,-0.0013210655888542533,0.949999988079071,0,0
1991,Zambia,ZMB,968.48565673828125,0.031313374638557434,-0.1783711165189743,0,0,8319,8.993427276611328,0.20000000298023224,0.18232156336307526,0,0.8182163834571838,0.45499998331069946,-9,0.01451377384364605,-0.08862430602312088,0.949999988079071,0,0
1992,Zambia,ZMB,683.3363037109375,-0.2944280505180359,0.031313374638557434,0,0,8640,9.026297569274902,0.20000000298023224,0.18232156336307526,0,0.8182163834571838,0.45499998331069946,6,-0.04593224450945854,0.01451377384364605,0.949999988079071,1,0
1993,Zambia,ZMB,987.658447265625,0.44534754753112793,-0.2944280505180359,0,0,8501.1103515625,9.064157485961914,0.20000000298023224,0.18232156336307526,0,0.8182163834571838,0.45499998331069946,6,0.03790122643113136,-0.04593224450945854,0.949999988079071,1,0
1994,Zambia,ZMB,720.01080322265625,-0.27099210023880005,0.44534754753112793,0,0,8740.7197265625,9.047951698303223,0.20000000298023224,0.18232156336307526,0,0.8182163834571838,0.45499998331069946,6,-0.11165414750576019,0.03790122643113136,0.949999988079071,1,0
1995,Zambia,ZMB,720.0400390625,4.0604725654702634e-5,-0.27099210023880005,0,0,8980,9.0757474899292,0.20000000298023224,0.18232156336307526,0,0.8182163834571838,0.45499998331069946,6,-0.051337141543626785,-0.11165414750576019,0.949999988079071,1,0
1996,Zambia,ZMB,799.06915283203125,0.10975655168294907,4.0604725654702634e-5,0,0,9214.400390625,9.102755546569824,0.20000000298023224,0.18232156336307526,0,0.8182163834571838,0.45499998331069946,6,0.039556730538606644,-0.051337141543626785,0.949999988079071,1,0
1997,Zambia,ZMB,824.3751220703125,0.031669311225414276,0.10975655168294907,0,0,9443.2099609375,9.128522872924805,0.20000000298023224,0.18232156336307526,0,0.8182163834571838,0.45499998331069946,1,0.008051741868257523,0.039556730538606644,0.949999988079071,0,0
1998,Zambia,ZMB,693.28778076171875,-0.15901419520378113,0.031669311225414276,0,0,9665.7099609375,9.153051376342773,0.20000000298023224,0.18232156336307526,0,0.8182163834571838,0.45499998331069946,1,-0.041565705090761185,0.008051741868257523,0.949999988079071,0,0
1999,Zambia,ZMB,811.322021484375,0.17025287449359894,-0.15901419520378113,0,0,NA,9.176340103149414,0.20000000298023224,0.18232156336307526,0,0.8182163834571838,0.45499998331069946,1,0.0013830107636749744,-0.041565705090761185,0.949999988079071,0,0
1981,Zimbabwe,ZWE,860.144287109375,0.23024864494800568,0.08327724784612656,0,0,7257,8.854949951171875,2.9000000953674316,1.3609765768051147,0,0.5439504384994507,0.5097999572753906,5,0.062189094722270966,0.013445304706692696,1.190000057220459,0,NA
1982,Zimbabwe,ZWE,528.4549560546875,-0.3856205642223358,0.23024864494800568,0,0,7531,8.889721870422363,2.9000000953674316,1.3609765768051147,0,0.5439504384994507,0.5097999572753906,5,0.03981264680624008,0.062189094722270966,1.190000057220459,0,0
1983,Zimbabwe,ZWE,535.93890380859375,0.014161940664052963,-0.3856205642223358,0,0,7822,8.926783561706543,2.9000000953674316,1.3609765768051147,0,0.5439504384994507,0.5097999572753906,5,0.024023983627557755,0.03981264680624008,1.190000057220459,0,0
1984,Zimbabwe,ZWE,594.7972412109375,0.1098228469491005,0.014161940664052963,0,0,8116,8.964695930480957,2.9000000953674316,1.3609765768051147,0,0.5439504384994507,0.5097999572753906,1,-0.1151026040315628,0.024023983627557755,1.190000057220459,0,0
1985,Zimbabwe,ZWE,820.5877685546875,0.37960922718048096,0.1098228469491005,0,0,8406,9.001592636108398,2.9000000953674316,1.3609765768051147,0,0.5439504384994507,0.5097999572753906,1,0.0074564567767083645,-0.1151026040315628,1.190000057220459,0,0
1986,Zimbabwe,ZWE,746.2730712890625,-0.09056276828050613,0.37960922718048096,0,0,8692,9.036701202392578,2.9000000953674316,1.3609765768051147,0,0.5439504384994507,0.5097999572753906,1,-0.031249990686774254,0.0074564567767083645,1.190000057220459,0,0
1987,Zimbabwe,ZWE,533.8905029296875,-0.2845909595489502,-0.09056276828050613,0,0,8976,9.070158004760742,2.9000000953674316,1.3609765768051147,0,0.5439504384994507,0.5097999572753906,1,0.02207132801413536,-0.031249990686774254,1.190000057220459,0,0
1988,Zimbabwe,ZWE,745.140869140625,0.39568108320236206,-0.2845909595489502,0,0,9256,9.102309226989746,2.9000000953674316,1.3609765768051147,0,0.5439504384994507,0.5097999572753906,-6,-0.09717606753110886,0.02207132801413536,1.190000057220459,0,0
1989,Zimbabwe,ZWE,677.390380859375,-0.09092306345701218,0.39568108320236206,0,0,9532,9.133027076721191,2.9000000953674316,1.3609765768051147,0,0.5439504384994507,0.5097999572753906,-6,0.07819690555334091,-0.09717606753110886,1.190000057220459,0,0
1990,Zimbabwe,ZWE,633.512451171875,-0.06477495282888412,-0.09092306345701218,0,0,9805,9.162409782409668,2.9000000953674316,1.3609765768051147,0,0.5439504384994507,0.5097999572753906,-6,0.008532415144145489,0.07819690555334091,1.190000057220459,0,0
1991,Zimbabwe,ZWE,532.35107421875,-0.15968333184719086,-0.06477495282888412,0,0,10079,9.190648078918457,2.9000000953674316,1.3609765768051147,0,0.5439504384994507,0.5097999572753906,-6,0.05583754926919937,0.008532415144145489,1.190000057220459,0,0
1992,Zimbabwe,ZWE,440.16552734375,-0.17316682636737823,-0.15968333184719086,0,0,10364,9.218209266662598,2.9000000953674316,1.3609765768051147,0,0.5439504384994507,0.5097999572753906,-6,-0.06891032308340073,0.05583754926919937,1.190000057220459,0,0
1993,Zimbabwe,ZWE,680.722412109375,0.5465145707130432,-0.17316682636737823,0,0,10531.400390625,9.24609375,2.9000000953674316,1.3609765768051147,0,0.5439504384994507,0.5097999572753906,-6,-2.565769827924669e-4,-0.06891032308340073,1.190000057220459,0,0
1994,Zimbabwe,ZWE,465.0000915527344,-0.3169020414352417,0.5465145707130432,0,0,10775.3798828125,9.262116432189941,2.9000000953674316,1.3609765768051147,0,0.5439504384994507,0.5097999572753906,-6,0.030295882374048233,-2.565769827924669e-4,1.190000057220459,0,0
1995,Zimbabwe,ZWE,493.4484558105469,0.0611792653799057,-0.3169020414352417,0,0,11011,9.2850189208984375,2.9000000953674316,1.3609765768051147,0,0.5439504384994507,0.5097999572753906,-6,-0.018779495730996132,0.030295882374048233,1.190000057220459,0,0
1996,Zimbabwe,ZWE,746.90423583984375,0.5136418342590332,0.0611792653799057,0,0,11242.0703125,9.306650161743164,2.9000000953674316,1.3609765768051147,0,0.5439504384994507,0.5097999572753906,-6,0.07848963141441345,-0.018779495730996132,1.190000057220459,0,0
1997,Zimbabwe,ZWE,780.05194091796875,0.044380128383636475,0.5136418342590332,0,0,11468.099609375,9.327418327331543,2.9000000953674316,1.3609765768051147,0,0.5439504384994507,0.5097999572753906,-6,0.008136904798448086,0.07848963141441345,1.190000057220459,0,0
1998,Zimbabwe,ZWE,638.48638916015625,-0.1814822107553482,0.044380128383636475,1,1,11688.58984375,9.34732437133789,2.9000000953674316,1.3609765768051147,0,0.5439504384994507,0.5097999572753906,-6,0.017494359984993935,0.008136904798448086,1.190000057220459,0,0
1999,Zimbabwe,ZWE,698.772216796875,0.09441991150379181,-0.1814822107553482,1,1,NA,9.366368293762207,2.9000000953674316,1.3609765768051147,0,0.5439504384994507,0.5097999572753906,-6,-0.017228173092007637,0.017494359984993935,1.190000057220459,0,1
1981,Malawi,MWI,933.688720703125,-0.2824872136116028,0.006592440418899059,0,0,6328,8.722253799438477,8.80000114440918,2.2823824882507324,0,0.6202696561813354,0.6150000095367432,-9,-0.07581226527690887,0.0018084028270095587,0.5529999732971191,0,NA
1982,Malawi,MWI,1242.4591064453125,0.33069950342178345,-0.2824872136116028,0,0,6527,8.752739906311035,8.80000114440918,2.2823824882507324,0,0.6202696561813354,0.6150000095367432,-9,-0.033203162252902985,-0.07581226527690887,0.5529999732971191,0,0
1983,Malawi,MWI,985.7889404296875,-0.20658238232135773,0.33069950342178345,0,0,6737,8.783702850341797,8.80000114440918,2.2823824882507324,0,0.6202696561813354,0.6150000095367432,-9,-0.01616164855659008,-0.033203162252902985,0.5529999732971191,0,0
1984,Malawi,MWI,1189.76806640625,0.20691967010498047,-0.20658238232135773,0,0,6957,8.815369606018066,8.80000114440918,2.2823824882507324,0,0.6202696561813354,0.6150000095367432,-9,0.043121207505464554,-0.01616164855659008,0.5529999732971191,0,0
1985,Malawi,MWI,1275.2918701171875,0.07188275456428528,0.20691967010498047,0,0,7188,8.847503662109375,8.80000114440918,2.2823824882507324,0,0.6202696561813354,0.6150000095367432,-9,0.01968502067029476,0.043121207505464554,0.5529999732971191,0,0
1986,Malawi,MWI,1174.3450927734375,-0.0791558250784874,0.07188275456428528,0,0,7430,8.880167961120605,8.80000114440918,2.2823824882507324,0,0.6202696561813354,0.6150000095367432,-9,-0.030888093635439873,0.01968502067029476,0.5529999732971191,0,0
1987,Malawi,MWI,827.6800537109375,-0.29519861936569214,-0.0791558250784874,0,0,7682,8.913281440734863,8.80000114440918,2.2823824882507324,0,0.6202696561813354,0.6150000095367432,-9,-0.017928235232830048,-0.030888093635439873,0.5529999732971191,0,0
1988,Malawi,MWI,1064.3482666015625,0.2859416604042053,-0.29519861936569214,0,0,7945,8.946635246276855,8.80000114440918,2.2823824882507324,0,0.6202696561813354,0.6150000095367432,-9,0,-0.017928235232830048,0.5529999732971191,0,0
1989,Malawi,MWI,1374.48046875,0.29138225317001343,0.2859416604042053,0,0,8220,8.980298042297363,8.80000114440918,2.2823824882507324,0,0.6202696561813354,0.6150000095367432,-9,0.06490867584943771,0,0.5529999732971191,0,0
1990,Malawi,MWI,841.22119140625,-0.38797152042388916,0.29138225317001343,0,0,8507,9.014325141906738,8.80000114440918,2.2823824882507324,0,0.6202696561813354,0.6150000095367432,-9,-0.011428538709878922,0.06490867584943771,0.5529999732971191,0,0
1991,Malawi,MWI,1049.5135498046875,0.24760712683200836,-0.38797152042388916,0,0,8796,9.04864501953125,8.80000114440918,2.2823824882507324,0,0.6202696561813354,0.6150000095367432,-9,0.05394989997148514,-0.011428538709878922,0.5529999732971191,0,0
1992,Malawi,MWI,678.7601318359375,-0.35326215624809265,0.24760712683200836,0,0,9057,9.082052230834961,8.80000114440918,2.2823824882507324,0,0.6202696561813354,0.6150000095367432,-9,-0.09323582798242569,0.05394989997148514,0.5529999732971191,0,0
1993,Malawi,MWI,951.9532470703125,0.40248844027519226,-0.35326215624809265,0,0,9236.349609375,9.111292839050293,8.80000114440918,2.2823824882507324,0,0.6202696561813354,0.6150000095367432,-9,0.06725062429904938,-0.09323582798242569,0.5529999732971191,0,0
1994,Malawi,MWI,752.6763916015625,-0.20933470129966736,0.40248844027519226,0,0,9493.1103515625,9.130902290344238,8.80000114440918,2.2823824882507324,0,0.6202696561813354,0.6150000095367432,-8,-0.12609075009822845,0.06725062429904938,0.5529999732971191,0,0
1995,Malawi,MWI,856.30267333984375,0.13767707347869873,-0.20933470129966736,0,0,9757,9.158321380615234,8.80000114440918,2.2823824882507324,0,0.6202696561813354,0.6150000095367432,7,0.13645927608013153,-0.12609075009822845,0.5529999732971191,1,0
1996,Malawi,MWI,938.837890625,0.09638556838035583,0.13767707347869873,0,0,10016,9.18574047088623,8.80000114440918,2.2823824882507324,0,0.6202696561813354,0.6150000095367432,7,0.04550366476178169,0.13645927608013153,0.5529999732971191,1,0
1997,Malawi,MWI,997.574462890625,0.06256306171417236,0.09638556838035583,0,0,10276.08984375,9.211938858032227,8.80000114440918,2.2823824882507324,0,0.6202696561813354,0.6150000095367432,7,0.011442462913691998,0.04550366476178169,0.5529999732971191,1,0
1998,Malawi,MWI,727.85223388671875,-0.270378053188324,0.06256306171417236,0,0,10533.5302734375,9.23757553100586,8.80000114440918,2.2823824882507324,0,0.6202696561813354,0.6150000095367432,7,-0.004429537802934647,0.011442462913691998,0.5529999732971191,1,0
1999,Malawi,MWI,1116.30615234375,0.5336988568305969,-0.270378053188324,0,0,NA,9.26231861114502,8.80000114440918,2.2823824882507324,0,0.6202696561813354,0.6150000095367432,7,0.01465121004730463,-0.004429537802934647,0.5529999732971191,1,0
1981,South Africa,ZAF,685.62176513671875,0.2690049707889557,-0.04323577508330345,1,1,30313,10.29312801361084,7.6999993324279785,2.163322925567627,0,0.8772270679473877,0.45840001106262207,4,0.051487430930137634,0.044517528265714645,3.3469998836517334,0,NA
1982,South Africa,ZAF,492.49456787109375,-0.2816818356513977,0.2690049707889557,1,1,31113,10.319332122802734,7.6999993324279785,2.163322925567627,0,0.8772270679473877,0.45840001106262207,4,-0.02393907867372036,0.051487430930137634,3.3469998836517334,0,1
1983,South Africa,ZAF,491.05377197265625,-0.00292550609447062,-0.2816818356513977,1,1,31928,10.345380783081055,7.6999993324279785,2.163322925567627,0,0.8772270679473877,0.45840001106262207,4,-0.06270907074213028,-0.02393907867372036,3.3469998836517334,0,1
1984,South Africa,ZAF,463.6114501953125,-0.055884554982185364,-0.00292550609447062,1,1,32757,10.371238708496094,7.6999993324279785,2.163322925567627,0,0.8772270679473877,0.45840001106262207,4,0.041034795343875885,-0.06270907074213028,3.3469998836517334,0,1
1985,South Africa,ZAF,580.55316162109375,0.25224077701568604,-0.055884554982185364,1,1,33597,10.396871566772461,7.6999993324279785,2.163322925567627,0,0.8772270679473877,0.45840001106262207,4,-0.05112822353839874,0.041034795343875885,3.3469998836517334,0,1
1986,South Africa,ZAF,499.459228515625,-0.13968390226364136,0.25224077701568604,1,1,34449,10.422191619873047,7.6999993324279785,2.163322925567627,0,0.8772270679473877,0.45840001106262207,4,-0.008729694411158562,-0.05112822353839874,3.3469998836517334,0,1
1987,South Africa,ZAF,512.40673828125,0.02592305652797222,-0.13968390226364136,1,1,35312,10.447235107421875,7.6999993324279785,2.163322925567627,0,0.8772270679473877,0.45840001106262207,4,0.0018220595084130764,-0.008729694411158562,3.3469998836517334,0,1
1988,South Africa,ZAF,647.572998046875,0.26378703117370605,0.02592305652797222,1,1,36185,10.471978187561035,7.6999993324279785,2.163322925567627,0,0.8772270679473877,0.45840001106262207,4,0.018793584778904915,0.0018220595084130764,3.3469998836517334,0,1
1989,South Africa,ZAF,572.85797119140625,-0.11537699401378632,0.26378703117370605,1,1,37068,10.496399879455566,7.6999993324279785,2.163322925567627,0,0.8772270679473877,0.45840001106262207,4,-0.005950604099780321,0.018793584778904915,3.3469998836517334,0,1
1990,South Africa,ZAF,439.3939208984375,-0.23297929763793945,-0.11537699401378632,1,1,37959,10.520509719848633,7.6999993324279785,2.163322925567627,0,0.8772270679473877,0.45840001106262207,4,-0.02783602848649025,-0.005950604099780321,3.3469998836517334,0,1
1991,South Africa,ZAF,550.156494140625,0.25208035111427307,-0.23297929763793945,1,1,38858,10.544261932373047,7.6999993324279785,2.163322925567627,0,0.8772270679473877,0.45840001106262207,5,-0.019088609144091606,-0.02783602848649025,3.3469998836517334,0,1
1992,South Africa,ZAF,381.1582336425781,-0.3071821630001068,0.25208035111427307,1,1,39766,10.567668914794922,7.6999993324279785,2.163322925567627,0,0.8772270679473877,0.45840001106262207,5,-0.037037044763565063,-0.019088609144091606,3.3469998836517334,0,1
1993,South Africa,ZAF,527.49395751953125,0.38392382860183716,-0.3071821630001068,1,1,37473.80078125,10.590767860412598,7.6999993324279785,2.163322925567627,0,0.8772270679473877,0.45840001106262207,6,-0.008818456903100014,-0.037037044763565063,3.3469998836517334,1,1
1994,South Africa,ZAF,455.9290771484375,-0.13566957414150238,0.38392382860183716,0,0,38283.21875,10.531396865844727,7.6999993324279785,2.163322925567627,0,0.8772270679473877,0.45840001106262207,8,0.010494259186089039,-0.008818456903100014,3.3469998836517334,1,1
1995,South Africa,ZAF,596.48211669921875,0.30827829241752625,-0.13566957414150238,0,0,39120,10.552766799926758,7.6999993324279785,2.163322925567627,0,0.8772270679473877,0.45840001106262207,9,0.009073483757674694,0.010494259186089039,3.3469998836517334,1,0
1996,South Africa,ZAF,666.63629150390625,0.11761320382356644,0.30827829241752625,0,0,39912,10.574389457702637,7.6999993324279785,2.163322925567627,0,0.8772270679473877,0.45840001106262207,9,0.020808381959795952,0.009073483757674694,3.3469998836517334,1,0
1997,South Africa,ZAF,575.59307861328125,-0.1365710347890854,0.11761320382356644,0,0,40603.640625,10.59443187713623,7.6999993324279785,2.163322925567627,0,0.8772270679473877,0.45840001106262207,9,0.005974321160465479,0.020808381959795952,3.3469998836517334,1,0
1998,South Africa,ZAF,515.1549072265625,-0.10500156134366989,-0.1365710347890854,0,0,41319.71875,10.611613273620605,7.6999993324279785,2.163322925567627,0,0.8772270679473877,0.45840001106262207,9,-0.011544848792254925,0.005974321160465479,3.3469998836517334,1,0
1999,South Africa,ZAF,480.493896484375,-0.06728269904851913,-0.10500156134366989,0,0,NA,10.629095077514648,7.6999993324279785,2.163322925567627,0,0.8772270679473877,0.45840001106262207,9,-0.004546993877738714,-0.011544848792254925,3.3469998836517334,1,0
1991,Namibia,"NAM",269.185302734375,0.10780268907546997,0.10132468491792679,0,0,1482,7.271703720092773,10.90000057220459,2.4765384197235107,0,0.676548957824707,0.2549999952316284,6,-0.022424712777137756,0,2.8540000915527344,1,NA
1992,Namibia,"NAM",121.89293670654297,-0.547178328037262,0.10780268907546997,0,0,1524,7.301147937774658,10.90000057220459,2.4765384197235107,0,0.676548957824707,0.2549999952316284,6,-0.005734778940677643,-0.022424712777137756,2.8540000915527344,1,0
1993,Namibia,"NAM",326.3044128417969,1.6769756078720093,-0.547178328037262,0,0,1463.47998046875,7.329093933105469,10.90000057220459,2.4765384197235107,0,0.676548957824707,0.2549999952316284,6,-0.043025702238082886,-0.005734778940677643,2.8540000915527344,1,0
1994,Namibia,"NAM",234.58474731445312,-0.2810862064361572,1.6769756078720093,0,0,1502.8499755859375,7.288572311401367,10.90000057220459,2.4765384197235107,0,0.676548957824707,0.2549999952316284,6,0.03550739586353302,-0.043025702238082886,2.8540000915527344,1,0
1995,Namibia,"NAM",174.91281127929688,-0.25437262654304504,-0.2810862064361572,0,0,1543,7.315118789672852,10.90000057220459,2.4765384197235107,0,0.676548957824707,0.2549999952316284,6,0.010196751914918423,0.03550739586353302,2.8540000915527344,1,0
1996,Namibia,"NAM",199.6504364013672,0.14142832159996033,-0.25437262654304504,0,0,1582.9300537109375,7.341484069824219,10.90000057220459,2.4765384197235107,0,0.676548957824707,0.2549999952316284,6,-0.004364854656159878,0.010196751914918423,2.8540000915527344,1,0
1997,Namibia,"NAM",314.51104736328125,0.5753085613250732,0.14142832159996033,0,0,1622.5699462890625,7.367033004760742,10.90000057220459,2.4765384197235107,0,0.676548957824707,0.2549999952316284,6,0.0011853671167045832,-0.004364854656159878,2.8540000915527344,1,0
1998,Namibia,"NAM",152.27587890625,-0.5158329606056213,0.5753085613250732,1,1,1661.8399658203125,7.391766548156738,10.90000057220459,2.4765384197235107,0,0.676548957824707,0.2549999952316284,6,-3.862243320327252e-4,0.0011853671167045832,2.8540000915527344,1,0
1999,Namibia,"NAM",232.82696533203125,0.5289812684059143,-0.5158329606056213,1,1,NA,7.415680885314941,10.90000057220459,2.4765384197235107,0,0.676548957824707,0.2549999952316284,6,0.007374776992946863,-3.862243320327252e-4,2.8540000915527344,1,1
1981,Lesotho,LSO,887.2110595703125,0.3220583498477936,-0.13730651140213013,0,0,1376,7.199678421020508,82.20001220703125,4.421247482299805,0,0.22248250246047974,0.3199999928474426,-7,0.02615690417587757,0.012219984084367752,0.9819999933242798,0,NA
1982,Lesotho,LSO,648.0220947265625,-0.2695964574813843,0.3220583498477936,0,0,1416,7.226935863494873,82.20001220703125,4.421247482299805,0,0.22248250246047974,0.3199999928474426,-7,0.008823591284453869,0.02615690417587757,0.9819999933242798,0,0
1983,Lesotho,LSO,727.084716796875,0.12200605869293213,-0.2695964574813843,0,0,1458,7.25559139251709,82.20001220703125,4.421247482299805,0,0.22248250246047974,0.3199999928474426,-7,-0.01554910745471716,0.008823591284453869,0.9819999933242798,0,0
1984,Lesotho,LSO,679.09912109375,-0.06599725782871246,0.12200605869293213,0,0,1501,7.284821033477783,82.20001220703125,4.421247482299805,0,0.22248250246047974,0.3199999928474426,-7,0.007897350937128067,-0.01554910745471716,0.9819999933242798,0,0
1985,Lesotho,LSO,762.2098388671875,0.12238378077745438,-0.06599725782871246,0,0,1545,7.313886642456055,82.20001220703125,4.421247482299805,0,0.22248250246047974,0.3199999928474426,-7,-0.0450538694858551,0.007897350937128067,0.9819999933242798,0,0
1986,Lesotho,LSO,822.9912109375,0.07974362373352051,0.12238378077745438,0,0,1589,7.342779159545898,82.20001220703125,4.421247482299805,0,0.22248250246047974,0.3199999928474426,-7,-0.0482051782310009,-0.0450538694858551,0.9819999933242798,0,0
1987,Lesotho,LSO,947.9373779296875,0.15181955695152283,0.07974362373352051,0,0,1634,7.3708600997924805,82.20001220703125,4.421247482299805,0,0.22248250246047974,0.3199999928474426,-7,0.02262934111058712,-0.0482051782310009,0.9819999933242798,0,0
1988,Lesotho,LSO,1052.1134033203125,0.10989758372306824,0.15181955695152283,0,0,1679,7.3987860679626465,82.20001220703125,4.421247482299805,0,0.22248250246047974,0.3199999928474426,-7,0.11591149866580963,0.02262934111058712,0.9819999933242798,0,0
1989,Lesotho,LSO,907.89849853515625,-0.1370716392993927,0.10989758372306824,0,0,1724,7.4259538650512695,82.20001220703125,4.421247482299805,0,0.22248250246047974,0.3199999928474426,-7,-0.028328584507107735,0.11591149866580963,0.9819999933242798,0,0
1990,Lesotho,LSO,690.68719482421875,-0.23924624919891357,-0.1370716392993927,0,0,1768,7.452402591705322,82.20001220703125,4.421247482299805,0,0.22248250246047974,0.3199999928474426,-7,-0.05539362505078316,-0.028328584507107735,0.9819999933242798,0,0
1991,Lesotho,LSO,844.50439453125,0.22270168364048004,-0.23924624919891357,0,0,1813,7.477604389190674,82.20001220703125,4.421247482299805,0,0.22248250246047974,0.3199999928474426,-7,0.016460876911878586,-0.05539362505078316,0.9819999933242798,0,0
1992,Lesotho,LSO,591.68603515625,-0.2993689179420471,0.22270168364048004,0,0,1856,7.502737998962402,82.20001220703125,4.421247482299805,0,0.22248250246047974,0.3199999928474426,-7,-0.036437202244997025,0.016460876911878586,0.9819999933242798,0,0
1993,Lesotho,LSO,854.61376953125,0.4443703591823578,-0.2993689179420471,0,0,1844.3299560546875,7.52617883682251,82.20001220703125,4.421247482299805,0,0.22248250246047974,0.3199999928474426,-7,0.014782014302909374,-0.036437202244997025,0.9819999933242798,0,0
1994,Lesotho,LSO,712.34881591796875,-0.16646695137023926,0.4443703591823578,0,0,1885.1800537109375,7.519871234893799,82.20001220703125,4.421247482299805,0,0.22248250246047974,0.3199999928474426,8,0.01193462684750557,0.014782014302909374,0.9819999933242798,1,0
1995,Lesotho,LSO,879.693359375,0.23491938412189484,-0.16646695137023926,0,0,1926,7.541778564453125,82.20001220703125,4.421247482299805,0,0.22248250246047974,0.3199999928474426,8,0.0226353220641613,0.01193462684750557,0.9819999933242798,1,0
1996,Lesotho,LSO,1056.0244140625,0.20044603943824768,0.23491938412189484,0,0,1968.8800048828125,7.5632004737854,82.20001220703125,4.421247482299805,0,0.22248250246047974,0.3199999928474426,8,0.07607471942901611,0.0226353220641613,0.9819999933242798,1,0
